,beneficiario,cargo,cpf_cnpj,cpf_cnpj_orig,data,despesa,doador,doador_orig,especie_documento,num_documento,partido,sq,uf,valor
5444,ELSON TAVARES VILHENA - DEPUTADO ESTADUAL - PRTB - AP / ROBERTO ARMOND FERREIRA DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,17/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000194,AP,4000
5445,ISALENE BATISTA COELHO - DEPUTADO ESTADUAL - PRTB - AP / JADER IZIQUIEL DE FIGUEIREDO MAIA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,16/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000195,AP,4000
5446,ISALENE BATISTA COELHO - DEPUTADO ESTADUAL - PRTB - AP / ROBERTO ARMOND FERREIRA DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,16/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000195,AP,4000
5466,PAULO ALCEU AVILA RAMOS - DEPUTADO ESTADUAL - PRTB - AP / ADRIANNA SOCORRO AVILA RAMOS - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000201,AP,724
5467,PAULO ALCEU AVILA RAMOS - DEPUTADO ESTADUAL - PRTB - AP / JOSE DO ESPIRITO SANTO BEZERRA NASCIMENTO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000201,AP,724
5468,WENE VALENTE DA SILVA - DEPUTADO ESTADUAL - PRTB - AP / JADER IZIQUIEL DE FIGUEIREDO MAIA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,10/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PRTB,30000000203,AP,4000
5484,JOSE ADAUTO FILHO - DEPUTADO ESTADUAL - PTB - AP / ERLON AMORAS COLLARES DE SOUZA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTB,30000000206,AP,2000
5485,JOSE ADAUTO FILHO - DEPUTADO ESTADUAL - PTB - AP / RICARDO ALONSO PANTOJA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTB,30000000206,AP,800
5486,MARCOS FERNANDES DE ALMEIDA - DEPUTADO ESTADUAL - PTB - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTB,30000000207,AP,800
5487,MARCOS FERNANDES DE ALMEIDA - DEPUTADO ESTADUAL - PTB - AP / ERLON AMORAS COLLARES DE SOUZA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTB,30000000207,AP,2000
5488,MANOEL ALCIDIO BEZERRA DUTRA - DEPUTADO ESTADUAL - PTB - AP / ERLON AMORAS COLLARES DE SOUZA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTB,30000000208,AP,2000
5489,MANOEL ALCIDIO BEZERRA DUTRA - DEPUTADO ESTADUAL - PTB - AP / MAURICIO MENEZES DA SILVEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PTB,30000000208,AP,800
5490,DELMA DE SOUZA BRITO - DEPUTADO ESTADUAL - PPL - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000209,AP,300
5491,DELMA DE SOUZA BRITO - DEPUTADO ESTADUAL - PPL - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000209,AP,300
5492,ALDETE MOREIRA MACEDO - DEPUTADO ESTADUAL - PPL - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000210,AP,300
5493,ALDETE MOREIRA MACEDO - DEPUTADO ESTADUAL - PPL - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000210,AP,300
5494,MARIA SILVA DO CARMO - DEPUTADO ESTADUAL - PPL - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000211,AP,300
5495,MARIA SILVA DO CARMO - DEPUTADO ESTADUAL - PPL - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PPL,30000000211,AP,300
5496,VILBE PEREIRA DE SOUSA - DEPUTADO ESTADUAL - PMN - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PMN,30000000212,AP,300
5497,VILBE PEREIRA DE SOUSA - DEPUTADO ESTADUAL - PMN - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PMN,30000000212,AP,300
5498,JUDSON BARROS PEREIRA - DEPUTADO ESTADUAL - PMN - AP / FÁBIO CÉSAR PICANÇO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PMN,30000000213,AP,300
5499,JUDSON BARROS PEREIRA - DEPUTADO ESTADUAL - PMN - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PMN,30000000213,AP,300
5504,JOAO JORGE GOULART SALOMAO DE SANTANA - DEPUTADO ESTADUAL - PROS - AP / EMANUEL JOSE FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PROS,30000000217,AP,300
5505,JOAO JORGE GOULART SALOMAO DE SANTANA - DEPUTADO ESTADUAL - PROS - AP / JOSE SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PROS,30000000217,AP,300
5535,ADERVAN DE ATAIDE SOARES - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000253,AP,300
5536,ADERVAN DE ATAIDE SOARES - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000253,AP,300
5537,ADERVAN DE ATAIDE SOARES - DEPUTADO ESTADUAL - PSC - AP,DEPUTADO ESTADUAL,,,30/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PSC,30000000253,AP,3
5538,REGILENE GURGEL MENEZES REATEGUI - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSE FONSECA VIEIRA  - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000254,AP,300
5539,REGILENE GURGEL MENEZES REATEGUI - DEPUTADO ESTADUAL - PSC - AP / JOSE SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000254,AP,300
5540,MOISES REATEGUI DE SOUZA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSE FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000255,AP,300
5541,MOISES REATEGUI DE SOUZA - DEPUTADO ESTADUAL - PSC - AP / JOSE SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000255,AP,300
5542,VALDECI LOBATO MARINHO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000256,AP,300
5543,VALDECI LOBATO MARINHO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000256,AP,300
5544,ANAB SANDRE MONTEIRO DA COSTA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000257,AP,300
5545,ANAB SANDRE MONTEIRO DA COSTA - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000257,AP,300
5546,LUCIVAL DA SILVA CASTRO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000258,AP,300
5547,LUCIVAL DA SILVA CASTRO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000258,AP,300
5548,ALCIDES BRAZÃO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000259,AP,300
5549,ALCIDES BRAZÃO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000259,AP,300
5550,ALCIDES BRAZÃO - DEPUTADO ESTADUAL - PSC - AP,DEPUTADO ESTADUAL,,,29/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PSC,30000000259,AP,3
5551,PAULO CESAR SILVA DE ALMEIDA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000260,AP,300
5552,PAULO CESAR SILVA DE ALMEIDA - DEPUTADO ESTADUAL - PSC - AP,DEPUTADO ESTADUAL,,,29/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PSC,30000000260,AP,3
5553,NEIVA RISANGELA BARROSO GAIA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000261,AP,300
5554,NEIVA RISANGELA BARROSO GAIA - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000261,AP,300
5565,PATRICIA RODRIGUES CARDOSO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000264,AP,300
5566,PATRICIA RODRIGUES CARDOSO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000264,AP,300
5567,JOSÉ ALBERTO PADILHA DIAS - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000265,AP,300
5568,JOSÉ ALBERTO PADILHA DIAS - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000265,AP,300
5569,ELIZEU SARMENTO RAMOS - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000266,AP,300
5570,ELIZEU SARMENTO RAMOS - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000266,AP,300
5571,PEDRO DOS SANTOS MARTINS - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSE FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000267,AP,300
5572,PEDRO DOS SANTOS MARTINS - DEPUTADO ESTADUAL - PSC - AP / JOSE SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,30/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000267,AP,300
5578,LUIS EDUARDO SILVA LIMA QUADROS - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000269,AP,300
5579,LUIS EDUARDO SILVA LIMA QUADROS - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000269,AP,300
5586,FELIPE OLIVEIRA DE ALMEIDA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000271,AP,300
5587,FELIPE OLIVEIRA DE ALMEIDA - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000271,AP,300
5588,GIOVANA DE PADUA DIAS SANT ANGELO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000272,AP,300
5589,GIOVANA DE PADUA DIAS SANT ANGELO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000272,AP,300
5590,EDSON ALVES DA COSTA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000274,AP,300
5591,EDSON ALVES DA COSTA - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000274,AP,300
5600,ALDO DA SILVA BRITO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000276,AP,300
5601,ALDO DA SILVA BRITO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000276,AP,300
5602,ALEXANDRE DOLABELA PEREIRA BARCELLOS - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000277,AP,300
5603,ALEXANDRE DOLABELA PEREIRA BARCELLOS - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000277,AP,300
5604,EMIVAL ALVES DA CRUZ JUNIOR - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000278,AP,300
5605,EMIVAL ALVES DA CRUZ JUNIOR - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000278,AP,300
5606,ARACICLEUMA COSTA DOS SANTOS PINHEIRO - DEPUTADO ESTADUAL - PSC - AP / LUCÉLIA ARAÚJO DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000279,AP,724
5607,ARACICLEUMA COSTA DOS SANTOS PINHEIRO - DEPUTADO ESTADUAL - PSC - AP / RIBANÊS NASCIMENTO DE AGUIAR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,09/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000279,AP,724
5608,MARIA SELMA DE CASTRO PASSOS MONTEIRO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000280,AP,300
5609,MARIA SELMA DE CASTRO PASSOS MONTEIRO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000280,AP,300
5610,MARIA SELMA DE CASTRO PASSOS MONTEIRO - DEPUTADO ESTADUAL - PSC - AP,DEPUTADO ESTADUAL,,,30/07/2014,"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito",,,,,PSC,30000000280,AP,3
5611,JOSE LIMA TAVARES - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000281,AP,300
5612,JOSE LIMA TAVARES - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000281,AP,300
5613,ADIELSON VIEGAS DA SILVA - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000282,AP,300
5614,ADIELSON VIEGAS DA SILVA - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000282,AP,300
5615,FRANCIWUANE CAETANO NASCIMENTO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000284,AP,300
5616,FRANCIWUANE CAETANO NASCIMENTO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000284,AP,300
5617,ANDRESSA KELLY PAIVA BARROS - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000285,AP,300
5618,ANDRESSA KELLY PAIVA BARROS - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000285,AP,300
5619,MANOEL CAETANO BENTES MONTEIRO NETO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000286,AP,300
5620,MANOEL CAETANO BENTES MONTEIRO NETO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,01/08/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000286,AP,300
5621,LENIRA SAMARITANA RODRIGUES CARDOSO DE AZEVEDO - DEPUTADO ESTADUAL - PSC - AP / EMANUEL JOSÉ FONSECA VIEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000287,AP,300
5622,LENIRA SAMARITANA RODRIGUES CARDOSO DE AZEVEDO - DEPUTADO ESTADUAL - PSC - AP / JOSÉ SEVERO DE SOUZA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,31/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PSC,30000000287,AP,300
5756,ALAN MAURICIO FERREIRA DOS SANTOS - DEPUTADO ESTADUAL - PT - AP / ARNALDO JOSE FERREIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000391,AP,500
5757,ALAN MAURICIO FERREIRA DOS SANTOS - DEPUTADO ESTADUAL - PT - AP / EVANDRO MOURA BARATA JUNIOR - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000391,AP,1000
5765,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / CELITA MARQUES DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,500
5766,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / CELITA MARQUES DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,6000
5767,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / EMENSON VALES NATIVIDADE  - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,2250
5768,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / GENILSON PEREIRA DA SILVA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,3000
5769,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / GERSON MARTINS DE OLIVEIRA - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,2250
5770,PAULO LUIZ DA SILVA - DEPUTADO ESTADUAL - PT - AP / ITACAUASSU VIANA MACEDO - NULL - NULL - DEPUTADO ESTADUAL,DEPUTADO ESTADUAL,,,28/07/2014,Baixa de recursos estimáveis em dinheiro,,,,,PT,30000000401,AP,2250
